unit,na_item,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
PYP_MNAC,P6,PT	84257.8 p	75772.1 	92778.2 	87184.4 	81292.4 	76202.3 	73931.5 	70398.2 	68161.5 	62541.9 	57778.2 	52292.8 	50356.5 	54546.7 	53687.3 	48346.0 	42241.0 	41367.6 	40631.5 	38614.2 	37015.2 	34334.7 	31577.5 	29972.5 	26903.9 	25323.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,RO	442692.5 p	387152.5 	419757.6 	379707.8 	343798.6 	342774.9 	290155.4 	275902.1 	267819.7 	209385.9 	191881.4 	159605.8 	133170.3 	119656.4 	102651.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,RS	3172054.5 p	2648951.1 	2754700.4 	2583043.8 	2377774.8 	2183472.7 	1913044.2 	1713170.3 	1612190.6 	1226170.9 	1107513.0 	939715.0 	731876.3 	775124.1 	666346.9 	553937.9 	450296.3 	329339.7 	283717.0 	214111.8 	58728.9 	28761.1 	21122.8 	26589.7 	19855.0 	6872.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,SE	2383594.0 	2282506.0 	2337487.0 	2108679.0 	1962717.0 	1909418.0 	1827697.0 	1696636.0 	1666833.0 	1706582.0 	1703926.0 	1606454.0 	1432802.0 	1610077.0 	1550522.0 	1433099.0 	1285542.0 	1212980.0 	1117909.0 	1092876.0 	1047881.0 	1017694.0 	923647.0 	872565.0 	803097.0 	739113.0 	660755.0 	572642.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,SI	41854.5 	37128.3 	40643.2 	37954.1 	34857.7 	31821.7 	30018.0 	28681.3 	27234.8 	26161.7 	24978.2 	22870.6 	20984.8 	24810.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,SK	87914.8 	81276.8 	86811.3 	84622.3 	78752.4 	77088.3 	74425.0 	72179.9 	70917.3 	66079.0 	58244.0 	51167.9 	45976.4 	54251.6 	52408.2 	44837.2 	35909.9 	31323.1 	25465.0 	21084.4 	18706.2 	14349.4 	13391.0 	12810.6 	12353.8 	10417.0 	9845.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6,UK	: 	: 	679186.0 	641742.0 	593708.0 	537711.0 	540030.0 	533043.0 	517707.0 	513161.0 	486479.0 	432554.0 	393785.0 	393646.0 	393088.0 	393518.0 	338227.0 	314542.0 	294420.0 	289902.0 	282176.0 	271096.0 	247576.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,AT	157401.2 	143646.2 	167876.9 	159729.4 	148105.7 	139203.6 	134840.1 	134831.2 	130566.9 	127873.8 	119837.4 	111989.2 	96424.4 	114294.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,BE	250977.8 p	234702.7 p	272007.0 	260499.4 	248781.6 	238037.4 	233923.9 	227929.3 	215190.3 	207792.5 	200413.4 	186910.9 	186633.2 	202762.9 	195495.9 	183313.9 	165557.1 	155481.0 	148138.3 	146607.1 	141170.7 	131942.1 	118950.1 	111634.1 	103749.2 	99818.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,BG	47328.4 	43978.0 	49176.8 	46073.5 	40274.3 	39601.5 	36479.9 	33327.8 	32152.2 	28555.0 	26148.5 	21084.1 	22597.7 	21339.3 	19031.6 	13480.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,CY	7863.2 p	7074.4 p	8959.3 	7843.0 	7201.3 	6728.2 	6221.7 	5754.0 	5219.8 	4875.4 	5168.4 	4812.2 	4657.8 	5136.0 	6343.8 	5641.3 	4940.4 	4473.3 	3957.3 	3633.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,CZ	3284008.0 	3018386.0 	3401442.0 	3391401.0 	3290049.0 	3155039.0 	3065347.0 	2779441.0 	2481324.0 	2382350.0 	2353879.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,DE	822481.0 p	744280.0 p	930631.0 p	903717.0 	861951.0 	829049.0 	796534.0 	757530.0 	713727.0 	686100.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,DK	619416.9 	566098.1 	703095.7 	679765.7 	648317.5 	648057.0 	593901.9 	590044.8 	574993.4 	549671.6 	552806.4 	480897.0 	515564.8 	554691.5 	531634.0 	506188.5 	441731.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,EE	15476.0 	13146.5 	14830.6 	13957.6 	13072.0 	12625.0 	12318.8 	12085.0 	11440.8 	10217.0 	9592.1 	7738.7 	6460.1 	7488.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,EL	32311.9 p	26941.3 p	37724.8 	34571.5 	30714.0 	30265.2 	30507.4 	31347.0 	28120.4 	26119.8 	26042.5 b	25337.2 	25804.0 	29832.7 	29244.4 	24161.6 	22546.8 	20554.5 	16929.2 	16821.9 	14569.2 	13134.5 	12111.5 	9356.8 	8790.9 	6925.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,ES	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,FI	46379.0 	45977.0 	54861.0 	48009.0 	45966.0 	43346.0 	41499.0 	40246.0 	42090.0 	39874.0 	38244.0 	34662.0 	35511.0 	46119.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,FR	376218.0 	359706.0 p	436564.0 p	424939.0 	402656.0 	395127.0 	384917.0 	367452.0 	350138.0 	341503.0 	331574.0 	303524.0 	290651.0 	319273.0 	323916.0 	306444.0 	290190.0 	280541.0 	261404.0 	263255.0 	260190.0 	252227.0 	233249.0 	221080.0 	202787.0 	184068.0 	173078.0 	157616.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,HR	155191.0 p	113504.9 	152127.4 	141263.7 	128358.2 	123159.0 	114963.1 	102276.7 	93576.3 	86425.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,HU	31399420.0 p	27733181.0 	30703606.0 	28335742.0 	26518595.0 	25067598.0 	23478739.0 	22399989.0 	19680582.0 	18334318.0 	18083839.0 	16670879.0 	14828332.0 	16568884.0 	16182435.0 	12214324.0 	10680564.0 	9662956.0 	7581041.0 	7550534.0 	6632014.0 	5546468.0 	4317835.0 	3181855.0 	2295072.0 	1448987.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,IE	192029.3 	157653.2 	189599.4 	180219.0 	154954.4 	151574.6 	135680.2 	116148.3 	105760.2 	103518.9 	104687.0 	101110.2 	103827.4 	97988.1 	103932.4 	92728.0 	88998.1 	82285.5 	77284.2 	82583.6 	74247.4 	62956.7 	50841.9 	42542.1 	34286.7 	29300.6 	25040.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,IT	291741.8 	256782.0 	320304.3 	306060.6 	293788.6 	275961.3 	269857.8 	254507.7 	243892.6 	241756.9 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,LT	27719.5 	24332.9 	25315.4 	22286.4 	19614.3 	18067.2 	18338.6 	16608.4 	16535.0 	15508.1 	12631.0 	9976.4 	10504.2 	10099.1 	8973.5 	7896.1 	6590.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,LU	88652.2 p	79988.0 	94297.7 	87162.6 	78962.7 	81715.4 	73876.5 	69220.7 	63219.9 	57117.3 	50689.0 	44928.1 	45670.3 	47941.4 	44732.8 	39278.9 	32797.8 	29865.3 	27672.7 	27522.7 	27322.1 	23475.0 	19505.5 	17713.8 	15144.7 	13367.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,LV	13106.4 	11424.3 	13082.4 	12289.3 	11082.0 	10865.9 	10311.2 	9867.5 	8745.5 	8216.5 	7064.7 	5716.8 	5507.3 	5794.1 	5226.3 	4315.7 	3688.2 	2628.6 	2114.3 	1921.8 	1765.3 	1507.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,MT	9201.9 	7983.2 	9522.4 	8619.5 	8285.2 	7413.3 	7012.8 	5296.9 	4312.1 	4034.2 	3883.6 	3412.3 	2964.5 	3227.0 	3028.4 	2611.4 	2249.9 	2031.5 	2028.4 e	2068.4 e	1860.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,NL	416177.0 p	394170.0 	443253.0 	433691.0 	409678.0 	400337.0 	395238.0 	385202.0 	372557.0 	353946.0 	334433.0 	301099.0 	300904.0 	318524.0 	306659.0 	282406.0 	254524.0 	240994.0 	220422.0 	221754.0 	223296.0 	207885.0 	205097.0 	190560.0 	173711.0 	159161.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,PL	1014410.0 	863029.0 	918130.0 	861546.0 	789068.0 	726363.0 	660266.0 	606873.0 	560680.0 	519708.0 	479389.0 	449885.0 	359771.0 	377575.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,PT	57394.1 p	51220.7 	69510.7 	65046.1 	59527.5 	55589.6 	52822.0 	48916.9 	47225.9 	43987.3 	42382.9 	38818.1 	37255.0 	40593.9 	40846.3 	36874.2 	33189.8 	32884.5 	31567.4 	30442.1 	29333.0 	27161.7 	25452.3 	23827.4 	21116.7 	20142.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,RO	318788.5 b	283140.0 b	326154.2 	294448.0 	262467.4 	258349.1 	215401.4 	197829.5 	188953.3 	147306.7 	134982.9 	113070.5 	97545.6 	84277.9 	72603.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,RS	1893906.7 p	1643381.3 	1804245.5 	1671219.4 	1510768.7 	1385326.7 	1185867.6 	1069698.6 	967242.0 	691980.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,SE	1199132.0 	1136539.0 	1348527.0 	1245088.0 	1145243.0 	1111764.0 	1061676.0 	994794.0 	967550.0 	954898.0 	953366.0 	916214.0 	818244.0 	935518.0 	930339.0 	847729.0 	768104.0 	730717.0 	678888.0 	601588.0 	577038.0 	563113.0 	514580.0 	490874.0 	452406.0 	417383.0 	372565.0 	320959.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,SI	31723.0 	28011.8 	31898.8 	29783.8 	27066.2 	24518.9 	23179.6 	22023.7 	19768.9 	18137.4 	17654.1 	16059.8 	14384.9 	17133.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,SK	72207.7 	65461.5 	73842.0 	71866.0 	66367.4 	64971.5 	62033.3 	60249.5 	59219.5 	55235.3 	49033.0 	43413.9 	39112.0 	45785.8 	45009.6 	38147.2 	30291.9 	24835.7 	14508.3 	11828.3 	10659.3 	7756.5 	7337.1 	6721.6 	5012.7 	3758.8 	3413.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S21,UK	: 	: 	289089.0 	286800.0 	262322.0 	234690.0 	241073.0 	239891.0 	232538.0 	235328.0 	229127.0 	205901.0 	192786.0 	194166.0 	198872.0 	216117.0 	174805.0 	162958.0 	154903.0 	159732.0 	154919.0 	146553.0 	135969.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,AT	127659.0 	115894.7 	128792.9 	124557.2 	116420.5 	108042.5 	104010.9 	101490.5 	100055.5 	98917.1 	91041.6 	84194.2 	72829.2 	79396.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,BE	219609.3 p	204325.4 p	214824.6 	205453.0 	193822.6 	184795.0 	181924.1 	177965.3 	170040.7 	166009.3 	160480.2 	150026.0 	150056.0 	163585.2 	157105.0 	144565.3 	130910.9 	123863.9 	118784.1 	116400.0 	112044.6 	105483.9 	95459.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,BG	33925.4 	31421.2 	33028.8 	31207.5 	27329.6 	26828.5 	24748.5 	23246.4 	22812.9 	20198.8 	18091.4 	14696.3 	15751.4 	14874.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,CY	6532.4 p	6263.2 p	5791.5 	4263.4 	3989.9 	3405.9 	3282.6 	2935.4 	2961.9 	2333.6 	2523.7 	2291.9 	2166.7 	2295.0 	3128.1 	2576.1 	2105.4 	1599.7 	1177.7 	1095.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,CZ	2655670.0 	2449188.0 	2618786.0 	2620782.0 	2549057.0 	2437805.0 	2363596.0 	2124189.0 	1913513.0 	1861229.0 	1858981.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,DE	586322.0 p	531194.0 p	590816.0 p	571149.0 	538711.0 	516372.0 	494760.0 	475399.0 	454415.0 	441654.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,DK	439108.8 	404021.6 	412073.7 	390902.7 	374819.3 	383965.2 	345097.1 	340534.3 	326717.3 	298019.6 	305830.9 	274892.7 	294944.2 	317939.1 	303451.1 	294821.1 	265321.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,EE	11602.4 	9648.5 	10293.6 	9591.1 	8835.3 	8170.6 	8028.6 	7102.5 	6799.1 	4914.1 	4722.2 	3928.5 	3464.5 	3752.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,EL	24981.8 p	20885.3 p	25740.5 	23690.6 	21124.6 	20785.0 	20753.6 	19660.1 	17750.0 	16587.3 	17021.3 b	16133.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,ES	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,FI	30010.0 	29761.0 	33071.0 	27583.0 	27198.0 	25036.0 	24237.0 	22743.0 	24452.0 	23040.0 	21443.0 	20086.0 	20759.0 	27814.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,FR	304074.0 	289872.0 p	332535.0 p	322962.0 	304425.0 	297675.0 	287888.0 	276021.0 	264698.0 	261042.0 	255046.0 	232430.0 	221229.0 	234009.0 	236173.0 	226576.0 	212857.0 	204389.0 	201179.0 	199337.0 	198329.0 	190949.0 	176146.0 	167449.0 	153014.0 	139946.0 	131264.0 	117793.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,HR	121909.6 p	90906.8 	118817.2 	111260.2 	102661.7 	100136.5 	94528.8 	84270.2 	78175.6 	73063.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,HU	24063536.0 p	21180769.0 	22006199.0 	20302567.0 	19235139.0 	18041149.0 	16716112.0 	16316450.0 	14250894.0 	13470118.0 	13273422.0 	12369484.0 	10872285.0 	11960461.0 	10792010.0 	8729852.0 	7852589.0 	7268537.0 	6167824.0 	5882000.0 	5502763.0 	4772497.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,IE	166647.3 	136548.5 	114675.1 	109944.4 	88865.1 	87202.3 	81063.5 	70690.2 	63645.5 	62967.4 	65294.2 	62783.3 	65086.0 	59664.8 	62121.0 	56993.2 	56396.5 	51580.3 	48199.0 	46312.4 	40589.4 	36344.0 	29350.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,IT	239845.4 	208727.4 	234684.4 	224905.3 	218356.0 	203271.5 	197559.0 	186644.0 	179364.5 	180898.8 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,LT	19972.1 	17988.6 	17323.5 	14795.8 	13008.1 	11604.3 	11887.5 	10934.8 	8301.4 	8070.7 	6973.9 	4473.0 	4563.9 	4103.5 	3628.8 	3222.3 	2949.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,LU	81374.6 p	73368.7 	71311.3 	66936.8 	61600.2 	64357.3 	57435.8 	54727.8 	51064.4 	46649.8 	41663.3 	37209.0 	38518.0 	40334.8 	38040.9 	33870.9 	28595.8 	26174.1 	24127.6 	23863.6 	23818.6 	20798.2 	17324.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,LV	9971.4 	8365.2 	8965.3 	8186.7 	7420.2 	7376.7 	7088.7 	4459.5 	4012.8 	3920.3 	3387.9 	2902.5 	2862.6 	2942.1 	2642.3 	2222.7 	1797.0 	1204.4 	1016.7 	884.4 	795.4 	721.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,MT	8186.8 	7229.4 	7102.4 	6455.6 	6151.1 	5220.7 	3590.5 	2924.7 	2277.0 	2325.8 	2234.8 	1932.9 	1639.2 	1766.3 	1537.2 	1541.8 	1320.8 	1193.5 	1207.1 e	1233.7 e	1108.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,NL	339747.0 p	320309.0 	329609.0 	322579.0 	304424.0 	295919.0 	293193.0 	290043.0 	282721.0 	273926.0 	260518.0 	234323.0 	232538.0 	243021.0 	234927.0 	229342.0 	200064.0 	191142.0 	179827.0 	179365.0 	180812.0 	167196.0 	168364.0 	157771.0 	144399.0 	133832.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,PL	797373.0 	675328.0 	655182.0 	612515.0 	558896.0 	511379.0 	465748.0 	420853.0 	382708.0 	357063.0 	334410.0 	315233.0 	256788.0 	251998.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,PT	52341.3 p	47325.8 	55890.7 	52335.1 	47466.3 	44409.4 	42549.4 	39538.6 	38221.3 	35810.8 	34891.0 	32104.6 	30271.7 	33464.9 	33415.7 	30230.4 	27040.5 	26556.4 	25702.5 	24708.4 	23713.1 	21782.7 	20356.8 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,RO	246758.6 p	223460.5 	240071.2 	218622.7 	195881.7 	191438.6 	159240.3 	146574.1 	139980.3 	107480.4 	99118.1 	84254.6 	73759.4 	62622.8 	53589.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,RS	1240725.4 p	1057314.3 	1144247.9 	1064379.0 	987830.9 	942066.2 	832859.8 	762413.7 	692521.6 	505625.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,SE	917492.0 	876896.0 	911031.0 	850666.0 	784056.0 	759496.0 	713623.0 	676845.0 	668415.0 	650346.0 	657489.0 	629943.0 	559963.0 	641962.0 	632309.0 	576511.0 	521766.0 	500755.0 	462585.0 	403782.0 	388557.0 	379927.0 	348995.0 	333928.0 	307837.0 	284135.0 	253553.0 	218189.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PYP_MNAC,P6_S2111,SI	22722.7 	19982.8 	22390.0 	21198.3 	19244.2 	17165.9 	16387.2 	15554.4 	14686.3 	14237.4 	13812.9 	12505.4 	11300.7 	12837.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
